date,sales,promotion,day_of_week,month,year,sales_lag_1,sales_lag_7,sales_lag_14,sales_lag_28
2015-02-08,622994.232,0.01608808153459758,6,2,2015,599911.595,815294.476,631623.951,694860.951
2015-02-09,458002.152,0.01807882771694924,0,2,2015,622994.232,538301.887,410009.618,442845.544
2015-02-10,400825.985,0.017703986930887226,1,2,2015,458002.152,475249.843,360009.85,393799.993
2015-02-11,400115.333,0.019883696883968204,2,2,2015,400825.985,451923.147,376935.916,400923.971
2015-02-12,384963.143,0.06713084218558556,3,2,2015,400115.333,407491.968,343062.161,371146.145
2015-02-13,493265.468,0.12764493378239078,4,2,2015,384963.143,437147.545,435899.672,423599.936
2015-02-14,562855.068,0.019986997789633476,5,2,2015,493265.468,599911.595,656205.842,621865.434
2015-02-15,434886.672,0.01856606219470437,6,2,2015,562855.068,622994.232,815294.476,678277.031
2015-02-16,420740.904,0.017790252691951242,0,2,2015,434886.672,458002.152,538301.887,448217.897
2015-02-17,483088.134,0.01713313041135471,1,2,2015,420740.904,400825.985,475249.843,405308.777
2015-02-18,497499.058,0.014621111101681723,2,2,2015,483088.134,400115.333,451923.147,413202.592
2015-02-19,436359.906,0.07210635891923581,3,2,2015,497499.058,384963.143,407491.968,364862.539
2015-02-20,483681.015,0.12407613517764389,4,2,2015,436359.906,493265.468,437147.545,416936.182
2015-02-21,572753.075,0.010888852931955014,5,2,2015,483681.015,562855.068,599911.595,588849.871
2015-02-22,691339.068,0.011515813829285864,6,2,2015,572753.075,434886.672,622994.232,631623.951
2015-02-23,443349.891,0.01059188711969256,0,2,2015,691339.068,420740.904,458002.152,410009.618
2015-02-24,407890.278,0.010907121939297605,1,2,2015,443349.891,483088.134,400825.985,360009.85
2015-02-25,395774.954,0.010687331164467774,2,2,2015,407890.278,497499.058,400115.333,376935.916
2015-02-26,354938.227,0.06981583023459459,3,2,2015,395774.954,436359.906,384963.143,343062.161
2015-02-27,436488.425,0.13036380747095414,4,2,2015,354938.227,483681.015,493265.468,435899.672
2015-02-28,635263.4,0.011022158682524446,5,2,2015,436488.425,572753.075,562855.068,656205.842
2015-03-01,820434.979,0.011399281161072973,6,3,2015,635263.4,691339.068,434886.672,815294.476
2015-03-02,546037.788,0.009288106265641822,0,3,2015,820434.979,443349.891,420740.904,538301.887
2015-03-03,492365.241,0.012831864384187916,1,3,2015,546037.788,407890.278,483088.134,475249.843
2015-03-04,483330.548,0.012922291019768111,2,3,2015,492365.241,395774.954,497499.058,451923.147
2015-03-05,428599.809,0.06673513239946405,3,3,2015,483330.548,354938.227,436359.906,407491.968
2015-03-06,463723.975,0.1272914949027598,4,3,2015,428599.809,436488.425,483681.015,437147.545
2015-03-07,657377.211,0.011070160142804219,5,3,2015,463723.975,635263.4,572753.075,599911.595
2015-03-08,659563.412,0.0087041395801379,6,3,2015,657377.211,820434.979,691339.068,622994.232
2015-03-09,480371.95,0.009974368819828052,0,3,2015,659563.412,546037.788,443349.891,458002.152
2015-03-10,457881.764,0.011833290657105094,1,3,2015,480371.95,492365.241,407890.278,400825.985
2015-03-11,425617.727,0.010689921287042633,2,3,2015,457881.764,483330.548,395774.954,400115.333
2015-03-12,382588.669,0.0658875629168202,3,3,2015,425617.727,428599.809,354938.227,384963.143
2015-03-13,434805.995,0.12627321525316137,4,3,2015,382588.669,463723.975,436488.425,493265.468
2015-03-14,616609.761,0.01175458686908461,5,3,2015,434805.995,657377.211,635263.4,562855.068
2015-03-15,662700.872,0.010974648302560253,6,3,2015,616609.761,659563.412,820434.979,434886.672
2015-03-16,466598.426,0.0111425600908478,0,3,2015,662700.872,480371.95,546037.788,420740.904
2015-03-17,415359.516,0.011800627676001046,1,3,2015,466598.426,457881.764,492365.241,483088.134
2015-03-18,398630.0,0.011924393547901563,2,3,2015,415359.516,425617.727,483330.548,497499.058
2015-03-19,373324.383,0.0683774330379058,3,3,2015,398630.0,382588.669,428599.809,436359.906
2015-03-20,467687.945,0.12969789503554555,4,3,2015,373324.383,434805.995,463723.975,483681.015
2015-03-21,624099.228,0.01508687493521463,5,3,2015,467687.945,616609.761,657377.211,572753.075
2015-03-22,646466.402,0.016096486944730655,6,3,2015,624099.228,662700.872,659563.412,691339.068
2015-03-23,462664.237,0.012601187932319046,0,3,2015,646466.402,466598.426,480371.95,443349.891
2015-03-24,407369.722,0.012612736594105537,1,3,2015,462664.237,415359.516,457881.764,407890.278
2015-03-25,408258.19,0.013632238461646047,2,3,2015,407369.722,398630.0,425617.727,395774.954
2015-03-26,367006.957,0.07187880909843353,3,3,2015,408258.19,373324.383,382588.669,354938.227
2015-03-27,436906.609,0.13185404114589624,4,3,2015,367006.957,467687.945,434805.995,436488.425
2015-03-28,589854.704,0.015283340013848564,5,3,2015,436906.609,624099.228,616609.761,635263.4
2015-03-29,641213.77,0.017321616471212088,6,3,2015,589854.704,646466.402,662700.872,820434.979
2015-03-30,437878.835,0.015338144854614861,0,3,2015,641213.77,462664.237,466598.426,546037.788
2015-03-31,443278.893,0.014908117901296059,1,3,2015,437878.835,407369.722,415359.516,492365.241
2015-04-01,557223.1610000001,0.018109878961043397,2,4,2015,443278.893,408258.19,398630.0,483330.548
2015-04-02,524588.902,0.060954438567211625,3,4,2015,557223.1610000001,367006.957,373324.383,428599.809
2015-04-03,510296.786,0.11283262912810114,4,4,2015,524588.902,436906.609,467687.945,463723.975
2015-04-04,653894.196,0.016446605682978108,5,4,2015,510296.786,589854.704,624099.228,657377.211
2015-04-05,659669.577,0.016610835760885786,6,4,2015,653894.196,641213.77,646466.402,659563.412
2015-04-06,519734.817,0.013503763400942217,0,4,2015,659669.577,437878.835,462664.237,480371.95
2015-04-07,464787.218,0.014708532711844068,1,4,2015,519734.817,443278.893,407369.722,457881.764
2015-04-08,461140.213,0.016309249959079147,2,4,2015,464787.218,557223.1610000001,408258.19,425617.727
2015-04-09,398718.316,0.06953781375822224,3,4,2015,461140.213,524588.902,367006.957,382588.669
2015-04-10,445869.298,0.13680236848243363,4,4,2015,398718.316,510296.786,436906.609,434805.995
2015-04-11,610603.017,0.01575947011739053,5,4,2015,445869.298,653894.196,589854.704,616609.761
2015-04-12,659939.024,0.01479104378588771,6,4,2015,610603.017,659669.577,641213.77,662700.872
2015-04-13,453723.756,0.013191583911687446,0,4,2015,659939.024,519734.817,437878.835,466598.426
2015-04-14,403623.397,0.017070930603163226,1,4,2015,453723.756,464787.218,443278.893,415359.516
2015-04-15,438106.288,0.016700305839938093,2,4,2015,403623.397,461140.213,557223.1610000001,398630.0
2015-04-16,418643.194,0.08135662895788053,3,4,2015,438106.288,398718.316,524588.902,373324.383
2015-04-17,456303.23699999996,0.1397891989970696,4,4,2015,418643.194,445869.298,510296.786,467687.945
2015-04-18,629155.661,0.021919764622446908,5,4,2015,456303.23699999996,610603.017,653894.196,624099.228
2015-04-19,684544.95,0.021870325681315743,6,4,2015,629155.661,659939.024,659669.577,646466.402
2015-04-20,481694.771,0.019886678404486977,0,4,2015,684544.95,453723.756,519734.817,462664.237
2015-04-21,426017.313,0.020609770382735596,1,4,2015,481694.771,403623.397,464787.218,407369.722
2015-04-22,421108.21,0.02519266722441721,2,4,2015,426017.313,438106.288,461140.213,408258.19
2015-04-23,392147.042,0.08150423585242803,3,4,2015,421108.21,418643.194,398718.316,367006.957
2015-04-24,437625.508,0.14829125316890807,4,4,2015,392147.042,456303.23699999996,445869.298,436906.609
2015-04-25,588781.513,0.029472362186752282,5,4,2015,437625.508,629155.661,610603.017,589854.704
2015-04-26,625901.001,0.029766300054215763,6,4,2015,588781.513,684544.95,659939.024,641213.77
2015-04-27,425049.148,0.027752614151810982,0,4,2015,625901.001,481694.771,453723.756,437878.835
2015-04-28,374834.185,0.025737921956077724,1,4,2015,425049.148,426017.313,403623.397,443278.893
2015-04-29,398724.33,0.02697682632007934,2,4,2015,374834.185,421108.21,438106.288,557223.1610000001
2015-04-30,432612.142,0.0788869120552793,3,4,2015,398724.33,392147.042,418643.194,524588.902
2015-05-01,674509.4,0.132895356239661,4,5,2015,432612.142,437625.508,456303.23699999996,510296.786
2015-05-02,711052.274,0.031007662595563264,5,5,2015,674509.4,588781.513,629155.661,653894.196
2015-05-03,742887.7849999999,0.03266294787711444,6,5,2015,711052.274,625901.001,684544.95,659669.577
2015-05-04,556241.148,0.03016900324677167,0,5,2015,742887.7849999999,425049.148,481694.771,519734.817
2015-05-05,509493.227,0.029859939629776473,1,5,2015,556241.148,374834.185,426017.313,464787.218
2015-05-06,504999.551,0.03337692472522614,2,5,2015,509493.227,398724.33,421108.21,461140.213
2015-05-07,444082.31,0.08414735997927951,3,5,2015,504999.551,432612.142,392147.042,398718.316
2015-05-08,481304.223,0.14610239769286212,4,5,2015,444082.31,674509.4,437625.508,445869.298
2015-05-09,706705.44,0.025184383751170786,5,5,2015,481304.223,711052.274,588781.513,610603.017
2015-05-10,558062.273,0.025677835061249515,6,5,2015,706705.44,742887.7849999999,625901.001,659939.024
2015-05-11,524864.051,0.024772104272007,0,5,2015,558062.273,556241.148,425049.148,453723.756
2015-05-12,452162.874,0.02494010819649912,1,5,2015,524864.051,509493.227,374834.185,403623.397
2015-05-13,446915.639,0.028437760711255845,2,5,2015,452162.874,504999.551,398724.33,438106.288
2015-05-14,395609.666,0.06924565892684735,3,5,2015,446915.639,444082.31,432612.142,418643.194
2015-05-15,483535.538,0.1282852616305526,4,5,2015,395609.666,481304.223,674509.4,456303.23699999996
2015-05-16,709798.553,0.01757519502860976,5,5,2015,483535.538,706705.44,711052.274,629155.661
2015-05-17,798186.132,0.01603640490210872,6,5,2015,709798.553,558062.273,742887.7849999999,684544.95
2015-05-18,496595.011,0.017522656908045338,0,5,2015,798186.132,524864.051,556241.148,481694.771
2015-05-19,446375.488,0.015526515649533156,1,5,2015,496595.011,452162.874,509493.227,426017.313
2015-05-20,466238.631,0.02173257496545798,2,5,2015,446375.488,446915.639,504999.551,421108.21
2015-05-21,417006.136,0.06466644653881064,3,5,2015,466238.631,395609.666,444082.31,392147.042
2015-05-22,458727.917,0.13208939058313296,4,5,2015,417006.136,483535.538,481304.223,437625.508
2015-05-23,658882.923,0.014568900884990764,5,5,2015,458727.917,709798.553,706705.44,588781.513
2015-05-24,738068.427,0.01580234511237262,6,5,2015,658882.923,798186.132,558062.273,625901.001
2015-05-25,534802.79,0.01543741385492772,0,5,2015,738068.427,496595.011,524864.051,425049.148
2015-05-26,463132.406,0.014905832350673383,1,5,2015,534802.79,446375.488,452162.874,374834.185
2015-05-27,481804.961,0.016264023068039764,2,5,2015,463132.406,466238.631,446915.639,398724.33
2015-05-28,428506.881,0.06527178498214128,3,5,2015,481804.961,417006.136,395609.666,432612.142
2015-05-29,560519.53,0.11703938130398417,4,5,2015,428506.881,458727.917,483535.538,674509.4
2015-05-30,855728.292,0.013029774876252426,5,5,2015,560519.53,658882.923,709798.553,711052.274
2015-05-31,1023564.767,0.01344588974114229,6,5,2015,855728.292,738068.427,798186.132,742887.7849999999
2015-06-01,812081.203,0.01492370708154416,0,6,2015,1023564.767,534802.79,496595.011,556241.148
2015-06-02,753430.642,0.06595054704451482,1,6,2015,812081.203,463132.406,446375.488,509493.227
2015-06-03,747929.452,0.19235231560315663,2,6,2015,753430.642,481804.961,466238.631,504999.551
2015-06-04,608994.646,0.05681633365295629,3,6,2015,747929.452,428506.881,417006.136,444082.31
2015-06-05,657675.126,0.10297072570143088,4,6,2015,608994.646,560519.53,458727.917,481304.223
2015-06-06,904437.27,0.011132087690282821,5,6,2015,657675.126,855728.292,658882.923,706705.44
2015-06-07,1070695.918,0.01255469248926379,6,6,2015,904437.27,1023564.767,738068.427,558062.273
2015-06-08,696952.812,0.010651527437986719,0,6,2015,1070695.918,812081.203,534802.79,524864.051
2015-06-09,623725.107,0.06337317923615347,1,6,2015,696952.812,753430.642,463132.406,452162.874
2015-06-10,641435.372,0.20023167197583236,2,6,2015,623725.107,747929.452,481804.961,446915.639
2015-06-11,510018.149,0.026698218537317187,3,6,2015,641435.372,608994.646,428506.881,395609.666
2015-06-12,606616.001,0.1204481284363615,4,6,2015,510018.149,657675.126,560519.53,483535.538
2015-06-13,840727.776,0.01895707677915473,5,6,2015,606616.001,904437.27,855728.292,709798.553
2015-06-14,967745.721,0.02939038363363634,6,6,2015,840727.776,1070695.918,1023564.767,798186.132
2015-06-15,666557.132,0.021878399164739566,0,6,2015,967745.721,696952.812,812081.203,496595.011
2015-06-16,672637.824,0.07245755927041057,1,6,2015,666557.132,623725.107,753430.642,446375.488
2015-06-17,677170.157,0.2463222135171559,2,6,2015,672637.824,641435.372,747929.452,466238.631
2015-06-18,556155.039,0.028571426824741942,3,6,2015,677170.157,510018.149,608994.646,417006.136
2015-06-19,659233.571,0.12233636991159845,4,6,2015,556155.039,606616.001,657675.126,458727.917
2015-06-20,936951.654,0.01782609799416609,5,6,2015,659233.571,840727.776,904437.27,658882.923
2015-06-21,790568.421,0.030824086002797724,6,6,2015,936951.654,967745.721,1070695.918,738068.427
2015-06-22,688968.229,0.023138908775429175,0,6,2015,790568.421,666557.132,696952.812,534802.79
2015-06-23,640322.326,0.07535309334193041,1,6,2015,688968.229,672637.824,623725.107,463132.406
2015-06-24,643411.714,0.25629425049603616,2,6,2015,640322.326,677170.157,641435.372,481804.961
2015-06-25,518700.956,0.020959585430183784,3,6,2015,643411.714,556155.039,510018.149,428506.881
2015-06-26,593299.461,0.11361807389203073,4,6,2015,518700.956,659233.571,606616.001,560519.53
2015-06-27,831492.4639999999,0.011670468970119254,5,6,2015,593299.461,936951.654,840727.776,855728.292
2015-06-28,976563.589,0.023978483596729713,6,6,2015,831492.4639999999,790568.421,967745.721,1023564.767
2015-06-29,639072.192,0.015702645375000136,0,6,2015,976563.589,688968.229,666557.132,812081.203
2015-06-30,669548.425,0.06244035298865798,1,6,2015,639072.192,640322.326,672637.824,753430.642
2015-07-01,885953.201,0.21469615187947155,2,7,2015,669548.425,643411.714,677170.157,747929.452
2015-07-02,705642.282,0.02350758227381845,3,7,2015,885953.201,518700.956,556155.039,608994.646
2015-07-03,772773.394,0.11569797523334506,4,7,2015,705642.282,593299.461,659233.571,657675.126
2015-07-04,1018541.843,0.013606394371762693,5,7,2015,772773.394,831492.4639999999,936951.654,904437.27
2015-07-05,982427.682,0.02537427991569969,6,7,2015,1018541.843,976563.589,790568.421,1070695.918
2015-07-06,754949.709,0.015868349715464292,0,7,2015,982427.682,639072.192,688968.229,696952.812
2015-07-07,654821.051,0.06307328839982573,1,7,2015,754949.709,669548.425,640322.326,623725.107
2015-07-08,732992.13,0.22770959355320772,2,7,2015,654821.051,885953.201,643411.714,641435.372
2015-07-09,605032.496,0.02141543815524249,3,7,2015,732992.13,705642.282,518700.956,510018.149
2015-07-10,643986.381,0.11613831473246636,4,7,2015,605032.496,772773.394,593299.461,606616.001
2015-07-11,794984.703,0.014708339614429035,5,7,2015,643986.381,1018541.843,831492.4639999999,840727.776
2015-07-12,898731.937,0.02464683971723595,6,7,2015,794984.703,982427.682,976563.589,967745.721
2015-07-13,647967.078,0.0168659417600843,0,7,2015,898731.937,754949.709,639072.192,666557.132
2015-07-14,601452.258,0.06414148835068467,1,7,2015,647967.078,654821.051,669548.425,672637.824
2015-07-15,664505.1,0.23597759595825524,2,7,2015,601452.258,732992.13,885953.201,677170.157
2015-07-16,584042.727,0.022377682994415577,3,7,2015,664505.1,605032.496,705642.282,556155.039
2015-07-17,653451.171,0.1203877909953275,4,7,2015,584042.727,643986.381,772773.394,659233.571
2015-07-18,826353.336,0.013462486947593081,5,7,2015,653451.171,794984.703,1018541.843,936951.654
2015-07-19,894707.299,0.024160676932177348,6,7,2015,826353.336,898731.937,982427.682,790568.421
2015-07-20,685961.244,0.025678806425396248,0,7,2015,894707.299,647967.078,754949.709,688968.229
2015-07-21,607836.499,0.07023465861335187,1,7,2015,685961.244,601452.258,654821.051,640322.326
2015-07-22,631385.409,0.24952795670322503,2,7,2015,607836.499,664505.1,732992.13,643411.714
2015-07-23,541511.421,0.029781344168547094,3,7,2015,631385.409,584042.727,605032.496,518700.956
2015-07-24,635244.245,0.1253289165964817,4,7,2015,541511.421,653451.171,643986.381,593299.461
2015-07-25,797427.521,0.020997653779245475,5,7,2015,635244.245,826353.336,794984.703,831492.4639999999
2015-07-26,875032.036,0.03512220665712861,6,7,2015,797427.521,894707.299,898731.937,976563.589
2015-07-27,652999.194,0.026893322627898984,0,7,2015,875032.036,685961.244,647967.078,639072.192
2015-07-28,594977.667,0.07381371005308675,1,7,2015,652999.194,607836.499,601452.258,669548.425
2015-07-29,625449.981,0.24666840624622227,2,7,2015,594977.667,631385.409,664505.1,885953.201
2015-07-30,543393.593,0.033444926907704634,3,7,2015,625449.981,541511.421,584042.727,705642.282
2015-07-31,695083.449,0.12206949413350224,4,7,2015,543393.593,635244.245,653451.171,772773.394
2015-08-01,1044894.79,0.016680669830883163,5,8,2015,695083.449,797427.521,826353.336,1018541.843
2015-08-02,1043495.475,0.025928743965085235,6,8,2015,1044894.79,875032.036,894707.299,982427.682
2015-08-03,811119.834,0.01944830509470688,0,8,2015,1043495.475,652999.194,685961.244,754949.709
2015-08-04,726613.358,0.07094384301148507,1,8,2015,811119.834,594977.667,607836.499,654821.051
2015-08-05,724346.594,0.22558831000729465,2,8,2015,726613.358,625449.981,631385.409,732992.13
2015-08-06,583375.212,0.030394882462026852,3,8,2015,724346.594,543393.593,541511.421,605032.496
2015-08-07,663326.518,0.12359933874978897,4,8,2015,583375.212,695083.449,635244.245,643986.381
2015-08-08,784099.216,0.019687221572225116,5,8,2015,663326.518,1044894.79,797427.521,794984.703
2015-08-09,679410.125,0.034271305568194174,6,8,2015,784099.216,1043495.475,875032.036,898731.937
2015-08-10,785477.934,0.023541963688059504,0,8,2015,679410.125,811119.834,652999.194,647967.078
2015-08-11,668280.358,0.06614587346587852,1,8,2015,785477.934,726613.358,594977.667,601452.258
2015-08-12,678064.732,0.21285855345150145,2,8,2015,668280.358,724346.594,625449.981,664505.1
2015-08-13,557859.478,0.02936195161319819,3,8,2015,678064.732,583375.212,543393.593,584042.727
2015-08-14,734484.205,0.11239387373891858,4,8,2015,557859.478,663326.518,695083.449,653451.171
2015-08-15,936339.0260000001,0.01888696242380054,5,8,2015,734484.205,784099.216,1044894.79,826353.336
2015-08-16,913846.625,0.029201253547333505,6,8,2015,936339.0260000001,679410.125,1043495.475,894707.299
2015-08-17,694747.162,0.023775394709708794,0,8,2015,913846.625,785477.934,811119.834,685961.244
2015-08-18,629475.643,0.06847937879623406,1,8,2015,694747.162,668280.358,726613.358,607836.499
2015-08-19,653733.36,0.20775042748315614,2,8,2015,629475.643,678064.732,724346.594,631385.409
2015-08-20,569443.704,0.03201484338476416,3,8,2015,653733.36,557859.478,583375.212,541511.421
2015-08-21,653281.208,0.12318267235386328,4,8,2015,569443.704,734484.205,663326.518,635244.245
2015-08-22,803270.158,0.023278154695247622,5,8,2015,653281.208,936339.0260000001,784099.216,797427.521
2015-08-23,865755.397,0.03314381186583582,6,8,2015,803270.158,913846.625,679410.125,875032.036
2015-08-24,681575.99,0.0253059750534933,0,8,2015,865755.397,694747.162,785477.934,652999.194
2015-08-25,624698.338,0.07043004010681393,1,8,2015,681575.99,629475.643,668280.358,594977.667
2015-08-26,640075.991,0.21532115864036525,2,8,2015,624698.338,653733.36,678064.732,625449.981
2015-08-27,548043.327,0.026816927195247097,3,8,2015,640075.991,569443.704,557859.478,543393.593
2015-08-28,635737.232,0.12313510843738032,4,8,2015,548043.327,653281.208,734484.205,695083.449
2015-08-29,876953.097,0.019799502458453605,5,8,2015,635737.232,803270.158,936339.0260000001,1044894.79
2015-08-30,975697.602,0.030269527094727862,6,8,2015,876953.097,865755.397,913846.625,1043495.475
2015-08-31,776152.552,0.01997969208506835,0,8,2015,975697.602,681575.99,694747.162,811119.834
2015-09-01,906549.993,0.06274807946526563,1,9,2015,776152.552,624698.338,629475.643,726613.358
2015-09-02,879033.092,0.19099208610908588,2,9,2015,906549.993,640075.991,653733.36,724346.594
2015-09-03,707093.042,0.0591000724343148,3,9,2015,879033.092,548043.327,569443.704,583375.212
2015-09-04,736395.303,0.1503853739273511,4,9,2015,707093.042,635737.232,653281.208,663326.518
2015-09-05,1052868.395,0.0556483130068692,5,9,2015,736395.303,876953.097,803270.158,784099.216
2015-09-06,1147642.583,0.07330201950165872,6,9,2015,1052868.395,975697.602,865755.397,679410.125
2015-09-07,767382.776,0.07130193002924527,0,9,2015,1147642.583,776152.552,681575.99,785477.934
2015-09-08,677312.236,0.11449039730621373,1,9,2015,767382.776,906549.993,624698.338,668280.358
2015-09-09,705633.5,0.24871387625445787,2,9,2015,677312.236,879033.092,640075.991,678064.732
2015-09-10,577743.795,0.07829862543136443,3,9,2015,705633.5,707093.042,548043.327,557859.478
2015-09-11,651330.168,0.16294278725931824,4,9,2015,577743.795,736395.303,635737.232,734484.205
2015-09-12,921524.436,0.06662514481601875,5,9,2015,651330.168,1052868.395,876953.097,936339.0260000001
2015-09-13,1023345.319,0.07940514750133919,6,9,2015,921524.436,1147642.583,975697.602,913846.625
2015-09-14,688405.19,0.0744980438046959,0,9,2015,1023345.319,767382.776,776152.552,694747.162
2015-09-15,682134.354,0.1279736249730064,1,9,2015,688405.19,677312.236,906549.993,629475.643
2015-09-16,742089.668,0.2536683073722568,2,9,2015,682134.354,705633.5,879033.092,653733.36
2015-09-17,593577.802,0.08113759617985175,3,9,2015,742089.668,577743.795,707093.042,569443.704
2015-09-18,653805.875,0.16513129680885782,4,9,2015,593577.802,651330.168,736395.303,653281.208
2015-09-19,935893.4809999999,0.0661879073394251,5,9,2015,653805.875,921524.436,1052868.395,803270.158
2015-09-20,1037532.86,0.07971401888900174,6,9,2015,935893.4809999999,1023345.319,1147642.583,865755.397
2015-09-21,717725.377,0.07699937158554726,0,9,2015,1037532.86,688405.19,767382.776,681575.99
2015-09-22,641914.739,0.12656776681365467,1,9,2015,717725.377,682134.354,677312.236,624698.338
2015-09-23,690419.722,0.26312921431870684,2,9,2015,641914.739,742089.668,705633.5,640075.991
2015-09-24,557321.611,0.059241438602674244,3,9,2015,690419.722,593577.802,577743.795,548043.327
2015-09-25,646083.875,0.14843474928081124,4,9,2015,557321.611,653805.875,651330.168,635737.232
2015-09-26,890486.06,0.05074697744285857,5,9,2015,646083.875,935893.4809999999,921524.436,876953.097
2015-09-27,1018062.964,0.06686315916311046,6,9,2015,890486.06,1037532.86,1023345.319,975697.602
2015-09-28,671261.064,0.06078827476875674,0,9,2015,1018062.964,717725.377,688405.19,776152.552
2015-09-29,609130.658,0.10650206675363234,1,9,2015,671261.064,641914.739,682134.354,906549.993
2015-09-30,711182.539,0.24174837059659587,2,9,2015,609130.658,690419.722,742089.668,879033.092
2015-10-01,796340.8589999999,0.049062480668218486,3,10,2015,711182.539,557321.611,593577.802,707093.042
2015-10-02,830719.388,0.1358069013793139,4,10,2015,796340.8589999999,646083.875,653805.875,736395.303
2015-10-03,1179376.177,0.03740986706398428,5,10,2015,830719.388,890486.06,935893.4809999999,1052868.395
2015-10-04,1234130.939,0.04698691051938696,6,10,2015,1179376.177,1018062.964,1037532.86,1147642.583
2015-10-05,809524.838,0.0440653557809674,0,10,2015,1234130.939,671261.064,717725.377,767382.776
2015-10-06,696169.276,0.08983814878954814,1,10,2015,809524.838,609130.658,641914.739,677312.236
2015-10-07,720562.331,0.2227025575668068,2,10,2015,696169.276,711182.539,690419.722,705633.5
2015-10-08,603066.03,0.051034912379329334,3,10,2015,720562.331,796340.8589999999,557321.611,577743.795
2015-10-09,873934.719,0.13340221124685628,4,10,2015,603066.03,830719.388,646083.875,651330.168
2015-10-10,867556.973,0.03921364827759848,5,10,2015,873934.719,1179376.177,890486.06,921524.436
2015-10-11,973329.2039999999,0.052075368530707315,6,10,2015,867556.973,1234130.939,1018062.964,1023345.319
2015-10-12,721629.572,0.04615451651695892,0,10,2015,973329.2039999999,809524.838,671261.064,688405.19
2015-10-13,585141.554,0.09697770498794553,1,10,2015,721629.572,696169.276,609130.658,682134.354
2015-10-14,688198.106,0.23648074526958954,2,10,2015,585141.554,720562.331,711182.539,742089.668
2015-10-15,577952.197,0.026169186791758142,3,10,2015,688198.106,603066.03,796340.8589999999,593577.802
2015-10-16,693829.352,0.1213667737711967,4,10,2015,577952.197,873934.719,830719.388,653805.875
2015-10-17,958052.958,0.01886452502346953,5,10,2015,693829.352,867556.973,1179376.177,935893.4809999999
2015-10-18,1071477.103,0.027334924766936435,6,10,2015,958052.958,973329.2039999999,1234130.939,1037532.86
2015-10-19,699259.488,0.02013415654933523,0,10,2015,1071477.103,721629.572,809524.838,717725.377
2015-10-20,660308.361,0.06446142516738478,1,10,2015,699259.488,585141.554,696169.276,641914.739
2015-10-21,672847.346,0.21901027458314443,2,10,2015,660308.361,688198.106,720562.331,690419.722
2015-10-22,547020.047,0.022160599170874627,3,10,2015,672847.346,577952.197,603066.03,557321.611
2015-10-23,639040.606,0.11651856752276553,4,10,2015,547020.047,693829.352,873934.719,646083.875
2015-10-24,859950.711,0.013730433441085902,5,10,2015,639040.606,958052.958,867556.973,890486.06
2015-10-25,1018783.142,0.021499608795057974,6,10,2015,859950.711,1071477.103,973329.2039999999,1018062.964
2015-10-26,649914.352,0.015022708715317001,0,10,2015,1018783.142,699259.488,721629.572,671261.064
2015-10-27,587066.101,0.06105633920770362,1,10,2015,649914.352,660308.361,585141.554,609130.658
2015-10-28,599387.122,0.21618733910669508,2,10,2015,587066.101,672847.346,688198.106,711182.539
2015-10-29,511860.069,0.0330616862398774,3,10,2015,599387.122,547020.047,577952.197,796340.8589999999
2015-10-30,635875.891,0.129222936681523,4,10,2015,511860.069,639040.606,693829.352,830719.388
2015-10-31,915956.852,0.029214667635894274,5,10,2015,635875.891,859950.711,958052.958,1179376.177
2015-11-01,819250.388,0.04191344002146508,6,11,2015,915956.852,1018783.142,1071477.103,1234130.939
2015-11-02,762549.7949999999,0.03922668945180164,0,11,2015,819250.388,649914.352,699259.488,809524.838
2015-11-03,1033439.133,0.07315833858596489,1,11,2015,762549.7949999999,587066.101,660308.361,696169.276
2015-11-04,855494.44,0.21913725587743155,2,11,2015,1033439.133,599387.122,672847.346,720562.331
2015-11-05,649662.671,0.03949255689957905,3,11,2015,855494.44,511860.069,547020.047,603066.03
2015-11-06,671145.788,0.13530560516607162,4,11,2015,649662.671,635875.891,639040.606,873934.719
2015-11-07,929723.344,0.03341680103065155,5,11,2015,671145.788,915956.852,859950.711,867556.973
2015-11-08,1077361.956,0.04392581317397103,6,11,2015,929723.344,819250.388,1018783.142,973329.2039999999
2015-11-09,683644.902,0.038848172380578944,0,11,2015,1077361.956,762549.7949999999,649914.352,721629.572
2015-11-10,623529.179,0.08365745302193789,1,11,2015,683644.902,1033439.133,587066.101,585141.554
2015-11-11,689746.212,0.2276863261700667,2,11,2015,623529.179,855494.44,599387.122,688198.106
2015-11-12,506937.664,0.03977341285101278,3,11,2015,689746.212,649662.671,511860.069,577952.197
2015-11-13,626674.025,0.13487052219852258,4,11,2015,506937.664,671145.788,635875.891,693829.352
2015-11-14,867597.333,0.0393513404218821,5,11,2015,626674.025,929723.344,915956.852,958052.958
2015-11-15,1056159.462,0.05344859467821536,6,11,2015,867597.333,1077361.956,819250.388,1071477.103
2015-11-16,716508.709,0.04776859034661084,0,11,2015,1056159.462,683644.902,762549.7949999999,699259.488
2015-11-17,618919.988,0.09165270487273389,1,11,2015,716508.709,623529.179,1033439.133,660308.361
2015-11-18,683954.187,0.25246927101566236,2,11,2015,618919.988,689746.212,855494.44,672847.346
2015-11-19,560452.567,0.05360267356934061,3,11,2015,683954.187,506937.664,649662.671,547020.047
2015-11-20,665619.668,0.13982412400710492,4,11,2015,560452.567,626674.025,671145.788,639040.606
